제목,말머리,내용,글쓴이,추천수,조회수,날짜,링크,내용_score_여성/가족,내용_score_남성,내용_score_성소수자,내용_score_인종/국적,내용_score_연령,내용_score_지역,내용_score_종교,내용_score_기타 혐오,내용_score_악플/욕설,내용_score_clean,내용_score_장애
튜링러브미츠미아땃땃떼토케나이멜로,,됴야,"익명의김x규 2021.10.06 23:02:29
조회 51 추천 0 댓글 2",추천 0,조회 51,2021.10.06 23:02:29,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=129&page=3,0.017571818083524704,0.011623452417552471,0.012422656640410423,0.01996826007962227,0.013212932273745537,0.012641781009733677,0.01731710322201252,0.008364581502974033,0.031238000839948654,0.9421537518501282,0.009888364002108574
망갤ㅅㅂ이,,,"익명의김x규 2021.10.06 01:15:04
조회 38 추천 0 댓글 0",추천 0,조회 38,2021.10.06 01:15:04,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=128&page=3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
일찍일어나는법고가삼,,팔아,"익명의김x규 2021.10.04 10:41:45
조회 24 추천 0 댓글 0",추천 0,조회 24,2021.10.04 10:41:45,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=127&page=3,0.013544203713536263,0.007618378847837448,0.009463565424084663,0.013341526500880718,0.010648662224411964,0.007154763210564852,0.011880109086632729,0.007964382879436016,0.0639820396900177,0.9029579758644104,0.00708739273250103
47일은서울대를가기엔너무짧은시간이다.,,재수를해라재수만이살,"익명의김x규 2021.10.02 10:58:19
조회 35 추천 0 댓글 0",추천 0,조회 35,2021.10.02 10:58:19,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=126&page=3,0.014917297288775444,0.014418292790651321,0.01648291014134884,0.007190144155174494,0.008915279991924763,0.009434319101274014,0.00924751814454794,0.02092704549431801,0.8730480670928955,0.0964946523308754,0.007219474297016859
다메다메다메다메다메,,도야,"익명의김x규 2021.10.02 10:57:12
조회 18 추천 0 댓글 0",추천 0,조회 18,2021.10.02 10:57:12,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=125&page=3,0.016920315101742744,0.009628339670598507,0.011243325658142567,0.016892408952116966,0.013149802573025227,0.012670950964093208,0.017006365582346916,0.008922580629587173,0.03427219018340111,0.9368833303451538,0.00904533825814724
4의규칙으로4점을받아라.,,3의규칙으로30점을,"익명의김x규 2021.09.30 23:18:49
조회 27 추천 0 댓글 0",추천 0,조회 27,2021.09.30 23:18:49,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=124&page=3,0.01751134730875492,0.011601647362112999,0.013923829421401024,0.017880305647850037,0.013279665261507034,0.010500590316951275,0.017451811581850052,0.009297565557062626,0.03309827670454979,0.9431646466255188,0.009946942329406738
브릿지투킬러로킬러를썰어라,,킬러를,"익명의김x규 2021.09.30 23:17:58
조회 32 추천 0 댓글 1",추천 0,조회 32,2021.09.30 23:17:58,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=123&page=3,0.016839489340782166,0.009475181810557842,0.01011357456445694,0.017984196543693542,0.012671743519604206,0.009151428006589413,0.01607675664126873,0.008775732479989529,0.03746651113033295,0.93474280834198,0.008425301872193813
기하이는 삼수선의 정리로 삼수생을 썰어버린다.,,재수를해라재수만이구원,"익명의김x규 2021.09.28 20:32:27
조회 30 추천 0 댓글 0",추천 0,조회 30,2021.09.28 20:32:27,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=122&page=3,0.013258669525384903,0.011701553128659725,0.014964395202696323,0.007321846205741167,0.008213805966079235,0.010667282156646252,0.008681368082761765,0.020356828346848488,0.8511818051338196,0.11816317588090897,0.006986367050558329
선배들 질문있음다,,윤사쌤이 우리학교 1.9면 중앙대 못쓴다던데 ㄹㅇ임? 아님 MSG?,"ㅇㅇ(1.241) 2021.09.25 22:18:27
조회 73 추천 0 댓글 2",추천 0,조회 73,2021.09.25 22:18:27,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=121&page=3,0.016571031883358955,0.007412894628942013,0.01044623926281929,0.012422673404216766,0.010176158510148525,0.01034944411367178,0.012935149483382702,0.0115734301507473,0.04840858653187752,0.9091385006904602,0.007436217274516821
의왕게이들아,,너희는 학교 가노? 아님 온라인이노?,"광양(223.39) 2021.09.24 22:43:59
조회 118 추천 0 댓글 1",추천 0,조회 118,2021.09.24 22:43:59,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=120&page=3,0.012981031090021133,0.008007518947124481,0.01060511078685522,0.01207283977419138,0.010794715955853462,0.007706222124397755,0.014210289344191551,0.008560426533222198,0.057326771318912506,0.9115143418312073,0.0069122351706027985
6반한명왓다노ㅋㅋ,,가정학습개좆됫다노ㅋㅋ,"공부안하는어둠의변x섭(61.77) 2021.09.23 15:28:42
조회 80 추천 0 댓글 0",추천 0,조회 80,2021.09.23 15:28:42,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=119&page=3,0.014149924740195274,0.01428047101944685,0.006860645487904549,0.010955524630844593,0.005499251186847687,0.006009133532643318,0.006752017419785261,0.014947021380066872,0.683060348033905,0.3022904694080353,0.00498342327773571
노 .,,현,"ㅇㅇ(61.77) 2021.09.23 15:28:02
조회 39 추천 0 댓글 0",추천 0,조회 39,2021.09.23 15:28:02,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=118&page=3,0.018034828826785088,0.011043403297662735,0.011708620935678482,0.019003385677933693,0.013752534985542297,0.010706564411520958,0.017795711755752563,0.009306197054684162,0.0319320484995842,0.9422685503959656,0.009681480005383492
무 .,,무,"ㅇㅇ(61.77) 2021.09.23 15:27:49
조회 28 추천 0 댓글 0",추천 0,조회 28,2021.09.23 15:27:49,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=117&page=3,0.015881799161434174,0.010639619082212448,0.011911087669432163,0.015868064016103745,0.012564736418426037,0.008727635256946087,0.01675555855035782,0.008984753862023354,0.03929637745022774,0.9340122938156128,0.008700051344931126
현 .,,노,"ㅇㅇ(61.77) 2021.09.23 15:27:35
조회 22 추천 0 댓글 0",추천 0,조회 22,2021.09.23 15:27:35,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=116&page=3,0.01628263108432293,0.01050154585391283,0.011104436591267586,0.015463372692465782,0.013119654729962349,0.008653659373521805,0.01534776296466589,0.008885600604116917,0.04244431480765343,0.9350202679634094,0.0089613301679492
올어바웃을 작년에 깨우쳤다면...,,올해는 달랐을까,"ㅇㅇ(175.121) 2021.09.22 13:31:24
조회 69 추천 0 댓글 1",추천 0,조회 69,2021.09.22 13:31:24,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=115&page=3,0.015192066319286823,0.010123203508555889,0.010342703200876713,0.017500216141343117,0.013712280429899693,0.010499515570700169,0.017115460708737373,0.008340982720255852,0.03604289889335632,0.9349494576454163,0.008973462507128716
일기장쓸게없음어캄,,가질사람어디잇냐노ㅠㅠ,"익명의김x규 2021.09.22 01:19:07
조회 53 추천 0 댓글 2",추천 0,조회 53,2021.09.22 01:19:07,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=114&page=3,0.013799900189042091,0.007598220836371183,0.009628263302147388,0.010993804782629013,0.010585370473563671,0.006519246380776167,0.01077959407120943,0.008352088741958141,0.07447490096092224,0.8943235278129578,0.00675969710573554
주딱아 고맙다잇,,너의 냥이 펀치콘 내가 쓰니깐 우리 백운고 전부가 다 이거 쓴다 ㅋㅋㅋ,"광양(223.62) 2021.09.20 22:18:57
조회 51 추천 0 댓글 4",추천 0,조회 51,2021.09.20 22:18:57,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=113&page=3,0.01976124569773674,0.009371482767164707,0.00975163746625185,0.015692951157689095,0.009633279405534267,0.005738067906349897,0.012020871043205261,0.0075756097212433815,0.05753243342041969,0.9165443778038025,0.00711292726919055
추석에 공부안하면 내년 설날에 공부한다.,,반박시 인정,"ㅇㅇ(175.121) 2021.09.19 21:32:30
조회 68 추천 1 댓글 1",추천 1,조회 68,2021.09.19 21:32:30,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=112&page=3,0.015076414681971073,0.009356660768389702,0.00945543497800827,0.016939423978328705,0.011648525483906269,0.008902695961296558,0.013572724536061287,0.00867320504039526,0.0415983609855175,0.9244738221168518,0.007713149301707745
개추와 비추가 동시에 달리는 짤,,ㅇㅇ,"ㅇㅇ(175.116) 2021.09.16 09:05:05
조회 260 추천 8 댓글 6",추천 8,조회 260,2021.09.16 09:05:05,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=110&page=3,0.018820608034729958,0.010875094681978226,0.012896954081952572,0.0193681251257658,0.013796991668641567,0.009628367610275745,0.017667455598711967,0.009166287258267403,0.033118028193712234,0.9421525597572327,0.009942768141627312
갤이 뒤졌노,,주딱 게이야 이럴꼬면 의왕똥꼬 버리고 광양으로 붙어라 이기,"광양(117.111) 2021.09.15 22:41:49
조회 51 추천 1 댓글 2",추천 1,조회 51,2021.09.15 22:41:49,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=109&page=3,0.01686873845756054,0.0212442297488451,0.6954416036605835,0.06697452068328857,0.00770782632753253,0.05449109151959419,0.030550329014658928,0.018066447228193283,0.05470934137701988,0.0786658450961113,0.012716947123408318
나념글가고싶은데개추좀ㅇㅇ,,념글안가면광양다차단박음,"익명의김x규 2021.09.13 17:56:29
조회 126 추천 7 댓글 6",추천 7,조회 126,2021.09.13 17:56:29,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=108&page=3,0.009980512782931328,0.005376662127673626,0.011034402064979076,0.057326313108205795,0.005855171009898186,0.11583801358938217,0.010107219219207764,0.010994650423526764,0.07441443204879761,0.4165244698524475,0.006344398949295282
어씨발이거뭐냐,,"1
이미지 순서 ON

이런씨발홍어새끼들이엿노????????
왠지뒷통수가얼얼하다햇노씨이발민주화당할뻔","익명의김x규 2021.09.11 23:14:10
조회 118 추천 0 댓글 5",추천 0,조회 118,2021.09.11 23:14:10,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=107&page=3,0.02115604840219021,0.03671173378825188,0.03521471470594406,0.049619365483522415,0.03366843983530998,0.9274380207061768,0.024498021230101585,0.03939127177000046,0.0257898960262537,0.03146142512559891,0.021433740854263306
하와와,,광양에는 없는 학교 풍경,"ㅇㅇ(180.70) 2021.09.11 19:19:40
조회 169 추천 12 댓글 5",추천 12,조회 169,2021.09.11 19:19:40,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=106&page=3,0.012469084933400154,0.0072992523200809956,0.011009707115590572,0.021504521369934082,0.012089730240404606,0.02884986437857151,0.018208131194114685,0.009888998232781887,0.02674550749361515,0.905495285987854,0.008594777435064316
저는사실광양백운고다노ㅠㅠㅠㅠㅠㅠ,,3학년김x규라노ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,"익명의김x규 2021.09.11 17:44:17
조회 110 추천 1 댓글 1",추천 1,조회 110,2021.09.11 17:44:17,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=105&page=3,0.013799900189042091,0.007598220836371183,0.009628263302147388,0.010993804782629013,0.010585370473563671,0.006519246380776167,0.01077959407120943,0.008352088741958141,0.07447490096092224,0.8943235278129578,0.00675969710573554
광양백운고 글좀 막아라,,시발,"백운(175.121) 2021.09.11 16:58:07
조회 205 추천 5 댓글 1",추천 5,조회 205,2021.09.11 16:58:07,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=104&page=3,0.017018277198076248,0.012712398543953896,0.01745673455297947,0.012965124100446701,0.012750836089253426,0.011575311422348022,0.013615853153169155,0.026125814765691757,0.9111105799674988,0.05007566139101982,0.008734635077416897
오명환 교장님 사랑해요,,,"ㅇㅇ(58.231) 2021.09.11 09:28:09
조회 87 추천 0 댓글 0",추천 0,조회 87,2021.09.11 09:28:09,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=103&page=3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
백운고 이벤트 공지,,"교복 또는 검은색 슬랙스를 가장 성실하게 입고 온 반에게 매달 마지막 주에 치킨을 드립니다!

https://www.youtube.com/watch?v=7Z9kHLtAZ4Q","ㅇㅇ(218.233) 2021.09.11 01:06:29
조회 153 추천 4 댓글 3",추천 4,조회 153,2021.09.11 01:06:29,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=102&page=3,0.013620560057461262,0.008298082277178764,0.030642246827483177,0.011490139178931713,0.007862113416194916,0.00484473817050457,0.00971970520913601,0.007653207518160343,0.10458578169345856,0.8289228677749634,0.0069032954052090645
학원이랑인강도순공시간포함해주세요ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,,하루더빠짐없이12시간이다노ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅍ,"익명의김x규 2021.09.10 18:00:00
조회 47 추천 0 댓글 0",추천 0,조회 47,2021.09.10 18:00:00,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=101&page=3,0.013799900189042091,0.007598220836371183,0.009628263302147388,0.010993804782629013,0.010585370473563671,0.006519246380776167,0.01077959407120943,0.008352088741958141,0.07447490096092224,0.8943235278129578,0.00675969710573554
광양백운고←근본없는 진짜이유,,얘네 원래 이름 동광양고등학교였음 ㅇㅇ,"ㅇㅇ(61.77) 2021.09.09 15:24:15
조회 225 추천 2 댓글 4",추천 2,조회 225,2021.09.09 15:24:15,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=100&page=3,0.018600469455122948,0.006387413013726473,0.020725030452013016,0.032205648720264435,0.01605757139623165,0.06682369858026505,0.019133027642965317,0.012751879170536995,0.018019525334239006,0.8564424514770508,0.010349815711379051
shangus ^^ㅣ발아 교실에서 마스크좀 써라,,너만 벗고 있잖아 ^^ㅣ발,"ㅇㅇ(61.77) 2021.09.09 15:22:09
조회 79 추천 1 댓글 2",추천 1,조회 79,2021.09.09 15:22:09,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=99&page=3,0.011259525083005428,0.006989162415266037,0.015988817438483238,0.005970889702439308,0.00875150877982378,0.004529839847236872,0.006988046690821648,0.008146552368998528,0.33662497997283936,0.6589696407318115,0.005857444368302822
가정 학습 다 쓰면 내신 챙기는 년들은 밥 누구랑 먹음?,,시발,"ㅇㅇ(61.77) 2021.09.09 15:20:07
조회 86 추천 0 댓글 5",추천 0,조회 86,2021.09.09 15:20:07,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=98&page=3,0.017018277198076248,0.012712398543953896,0.01745673455297947,0.012965124100446701,0.012750836089253426,0.011575311422348022,0.013615853153169155,0.026125814765691757,0.9111105799674988,0.05007566139101982,0.008734635077416897
솔직히 의왕보다 광양이 호감이다노ㅠㅠ,,똥글똥댓다안쌈스레기들,"익명의김x규 2021.09.08 16:55:53
조회 108 추천 0 댓글 2",추천 0,조회 108,2021.09.08 16:55:53,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=97&page=3,0.019605370238423347,0.03626824542880058,0.1030532717704773,0.010156668722629547,0.015082597732543945,0.005259435623884201,0.005697804968804121,0.06011691316962242,0.6267720460891724,0.04078430309891701,0.007385700941085815
(의왕)백운고 가정학습 언제부터되는거임?,,"알려""줘""","호감유동이되고싶어(61.77) 2021.09.08 11:30:43
조회 75 추천 0 댓글 2",추천 0,조회 75,2021.09.08 11:30:43,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=96&page=3,0.014890874736011028,0.009168310090899467,0.009499899111688137,0.013066965155303478,0.009710327722132206,0.007163453381508589,0.012024655938148499,0.007881668396294117,0.057084694504737854,0.909906268119812,0.007013597991317511
*** 집중을 위한 빗소리 + 뇌파소리 (바이노럴비트) ***,,"https://youtu.be/oFPiKwt3A10
- dc official App","Jamjali(66.30) 2021.09.07 03:41:45
조회 35 추천 0 댓글 1",추천 0,조회 35,2021.09.07 03:41:45,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=95&page=3,0.01510331779718399,0.007887952029705048,0.013936071656644344,0.016173111274838448,0.009246019646525383,0.006221218965947628,0.011378073133528233,0.008570970967411995,0.05969652906060219,0.9074506163597107,0.007298907730728388
백운고 원격수업 개꿀,,확진자 20명 나와서 집 와서 원격수업 함 엌ㅋㅋ,"광양(218.233) 2021.09.06 12:46:56
조회 50 추천 0 댓글 0",추천 0,조회 50,2021.09.06 12:46:56,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=94&page=3,0.014607553370296955,0.00796134676784277,0.010814663022756577,0.01521801296621561,0.011269643902778625,0.00805381964892149,0.013557874597609043,0.008414214476943016,0.049151238054037094,0.9213124513626099,0.007575090508908033
호감수업물2는개추야ㅋㅋ,,깔깔ㅋㅋ,"익명의김x규 2021.09.06 11:20:34
조회 54 추천 0 댓글 2",추천 0,조회 54,2021.09.06 11:20:34,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=93&page=3,0.01762484572827816,0.011818649247288704,0.013187181204557419,0.017496993765234947,0.013572053983807564,0.009922608733177185,0.017011571675539017,0.008857877925038338,0.033698227256536484,0.9421834945678711,0.009702494367957115
주딱더귀찮다주딱할사람,,"검증된앰창인생병신만이할수잇워용







3디시콘 보기
ㄹㅇ줄거닉가말해ㅇㅇ","익명의김x규 2021.09.03 20:51:51
조회 54 추천 3 댓글 3",추천 3,조회 54,2021.09.03 20:51:51,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=92&page=3,0.04644715040922165,0.3567299544811249,0.01850908249616623,0.00597933167591691,0.06125617027282715,0.007432378362864256,0.010435303673148155,0.15100939571857452,0.42692503333091736,0.023078767582774162,0.011774563230574131
76일 남은 시점... 여기 주면 가냐?,,주면 절하면서 가지 ㅋㅋ,"닉네임뭐하노 2021.09.03 15:15:50
조회 93 추천 0 댓글 0",추천 0,조회 93,2021.09.03 15:15:50,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=91&page=3,0.007094386033713818,0.006911083590239286,0.006569328717887402,0.01075803954154253,0.007396611850708723,0.00646952772513032,0.013216805644333363,0.00840954203158617,0.33966729044914246,0.6077970266342163,0.0054321084171533585
본인이,,졸업사진 찍어서 신나는 의왕백운게이면 개추ㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅇㅇ(61.77) 2021.09.03 14:12:36
조회 97 추천 3 댓글 2",추천 3,조회 97,2021.09.03 14:12:36,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=90&page=3,0.02243141084909439,0.04291291534900665,0.007904093712568283,0.005070304963737726,0.008872340433299541,0.006183430086821318,0.004748286213725805,0.01013126876205206,0.3428274989128113,0.36530089378356934,0.004377142991870642
저희광양백운고는의왕백운고분들에게충성을맹세한다노ㅠㅠㅠㅠㅠ,,ㄹ유ㅠㅠㅠㅠㅠ,"익명의광양(61.77) 2021.09.03 11:18:54
조회 220 추천 5 댓글 4",추천 5,조회 220,2021.09.03 11:18:54,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=89&page=3,0.013799900189042091,0.007598220836371183,0.009628263302147388,0.010993804782629013,0.010585370473563671,0.006519246380776167,0.01077959407120943,0.008352088741958141,0.07447490096092224,0.8943235278129578,0.00675969710573554
광양 게이들만 봥,,공부나 해라ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅇㅇ(180.70) 2021.09.02 23:08:27
조회 286 추천 15 댓글 6",추천 15,조회 286,2021.09.02 23:08:27,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=88&page=4,0.010028064250946045,0.008593090809881687,0.00815503764897585,0.0072046671994030476,0.011171529069542885,0.005661132745444775,0.009293538518249989,0.012844325043261051,0.6827917098999023,0.3545480966567993,0.006256813649088144
생각해보니 1년 더 하는것도 나쁘지 않은것같다,,시발ㅋㅋ,"닉네임뭐하노 2021.09.02 21:58:48
조회 58 추천 0 댓글 1",추천 0,조회 58,2021.09.02 21:58:48,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=87&page=4,0.018573537468910217,0.013443689793348312,0.017325259745121002,0.012834243476390839,0.01255105435848236,0.01147390715777874,0.013782615773379803,0.025674201548099518,0.9160861372947693,0.05031142383813858,0.008836369030177593
충격고백)단또올린거나임ㅠㅠㅠㅠ,,김x재가시작햇음,"익명의김x규 2021.09.02 15:37:36
조회 63 추천 0 댓글 3",추천 0,조회 63,2021.09.02 15:37:36,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=86&page=4,0.019558660686016083,0.010687272995710373,0.01269660796970129,0.02023719809949398,0.014804077334702015,0.011861120350658894,0.018226632848381996,0.009394081309437752,0.02831302396953106,0.9432157278060913,0.009783669374883175
정보실노트북개씹상땃쥐노ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,,이게백운고?????????????????????????????(의왕),"익명의김x규 2021.09.02 14:56:19
조회 66 추천 1 댓글 2",추천 1,조회 66,2021.09.02 14:56:19,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=85&page=4,0.01612802781164646,0.009550158865749836,0.011639025993645191,0.014027968049049377,0.010624050162732601,0.009476949460804462,0.014769995585083961,0.008796353824436665,0.04700382053852081,0.9299794435501099,0.008257610723376274
9모개처럼멸망ㅋㅋㅋㅋㅋㅋㅋ,,,"익명의김x규 2021.09.02 08:00:55
조회 36 추천 0 댓글 0",추천 0,조회 36,2021.09.02 08:00:55,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=84&page=4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
응애,,공부하기 시러,"ㅇㅇ(180.70) 2021.08.31 23:32:12
조회 46 추천 2 댓글 1",추천 2,조회 46,2021.08.31 23:32:12,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=83&page=4,0.010954992845654488,0.007427244447171688,0.007853863760828972,0.0076745422556996346,0.009876003488898277,0.005532375071197748,0.008680342696607113,0.008716552518308163,0.16740712523460388,0.808930516242981,0.0056779030710458755
졸려서 공부를못하겠노,,야발,"닉네임뭐하노 2021.08.31 18:40:46
조회 49 추천 0 댓글 1",추천 0,조회 49,2021.08.31 18:40:46,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=82&page=4,0.011701884679496288,0.012163086794316769,0.011565238237380981,0.007551081944257021,0.008140459656715393,0.004688756074756384,0.008225969038903713,0.010338486172258854,0.6581342220306396,0.32627785205841064,0.005590791814029217
9모별로걱정안되면개추ㅋㅋㅋㅋ,,공부안함.,"익명의김x규 2021.08.30 20:22:34
조회 82 추천 5 댓글 5",추천 5,조회 82,2021.08.30 20:22:34,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=81&page=4,0.014497031457722187,0.006863111164420843,0.008763574995100498,0.009480893611907959,0.01157311350107193,0.0068788244388997555,0.011756129562854767,0.01017382089048624,0.0729026272892952,0.8888990879058838,0.006510200910270214
생명과학1 공부하기 ㅈㄴ 싫네요,,물리할걸 시발,"ㅇㅇ(175.121) 2021.08.30 19:36:29
조회 54 추천 0 댓글 3",추천 0,조회 54,2021.08.30 19:36:29,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=80&page=4,0.021766534075140953,0.015997201204299927,0.017161784693598747,0.010503176599740982,0.009766628034412861,0.009010003879666328,0.01189356204122305,0.02764901891350746,0.9087460041046143,0.050189606845378876,0.00735273165628314
나의 수학 공부 방법,,수학 수시 정시 둘 다 안들어가서 수학 시간 때 자면 됩니다 ㅋㅋㄹㅃㅃ,"슈갤나 2021.08.29 13:28:08
조회 110 추천 5 댓글 3",추천 5,조회 110,2021.08.29 13:28:08,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=79&page=4,0.01878415048122406,0.009624389931559563,0.008620807901024818,0.009143548086285591,0.0086887301877141,0.006388411857187748,0.009454341605305672,0.00831647403538227,0.07910387963056564,0.8856130838394165,0.006202638614922762
나방금일남ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,시간버그냐,"익명의김x규 2021.08.29 12:00:50
조회 51 추천 0 댓글 5",추천 0,조회 51,2021.08.29 12:00:50,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=78&page=4,0.01602695882320404,0.009454527869820595,0.010213502682745457,0.015929067507386208,0.013235725462436676,0.0091520631685853,0.015467996709048748,0.0087276017293334,0.04000600799918175,0.9320545196533203,0.00837621372193098
본인이 인사시켜놓고 안보는 현주면 개추,,일단 나부터ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅇㅇ(180.70) 2021.08.28 18:57:12
조회 157 추천 16 댓글 5",추천 16,조회 157,2021.08.28 18:57:12,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=77&page=4,0.015770958736538887,0.010444878600537777,0.012189509347081184,0.016177527606487274,0.014235923998057842,0.009925260208547115,0.015756716951727867,0.008231942541897297,0.04079723358154297,0.9398131966590881,0.009073085151612759
얼리버드공부입갤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,,"익명의김x규 2021.08.28 07:53:52
조회 39 추천 1 댓글 2",추천 1,조회 39,2021.08.28 07:53:52,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=76&page=4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지구실모추천해줄사람@@,,문과는나가,"익명의김x규 2021.08.28 00:02:10
조회 54 추천 0 댓글 2",추천 0,조회 54,2021.08.28 00:02:10,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=75&page=4,0.016273796558380127,0.009901504032313824,0.011258921585977077,0.016691580414772034,0.014418224804103374,0.010117938742041588,0.016340242698788643,0.009762412868440151,0.033119335770606995,0.9322770833969116,0.008713834919035435
하와와,,나 여고생쟝,"ㅇㅇ(180.70) 2021.08.27 23:17:37
조회 47 추천 3 댓글 2",추천 3,조회 47,2021.08.27 23:17:37,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=74&page=4,0.02558778040111065,0.01187902968376875,0.01213065069168806,0.016725385561585426,0.013184351846575737,0.00961528904736042,0.014146707020699978,0.008681717328727245,0.03253769502043724,0.9371498227119446,0.008725401014089584
러셀 quel 국어 h 2회후기,,"1회보다좋앗음

잘잣다비문학23지문에서8갠가나감

문학화작다맞앗는데씨이발","익명의김x규 2021.08.27 20:02:54
조회 149 추천 5 댓글 2",추천 5,조회 149,2021.08.27 20:02:54,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=73&page=4,0.02166692167520523,0.01624566689133644,0.011208202689886093,0.012294311076402664,0.006902707275003195,0.0064011490903794765,0.012307223863899708,0.022127564996480942,0.8477320671081543,0.07224462926387787,0.005929272621870041
사문탐<<<<<좆같으면 개추,,,"ㅇㅇ(121.190) 2021.08.27 17:40:09
조회 144 추천 18 댓글 1",추천 18,조회 144,2021.08.27 17:40:09,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=71&page=4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
야나xx인데,,배고프다.,"ㅇㅇ(61.77) 2021.08.27 15:17:21
조회 44 추천 1 댓글 1",추천 1,조회 44,2021.08.27 15:17:21,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=69&page=4,0.015498015098273754,0.00973089225590229,0.010199903510510921,0.018836703151464462,0.013481172733008862,0.009348570369184017,0.016985652968287468,0.00901089422404766,0.037768810987472534,0.9367183446884155,0.008891141042113304
사문탐 ← 교과서 없으면 개추 ㅋㅋ,,일단 난 아님,"ㅇㅇ(61.77) 2021.08.27 14:56:07
조회 122 추천 1 댓글 1",추천 1,조회 122,2021.08.27 14:56:07,https://gall.dcinside.com/mini/board/view/?id=phsfanclub&no=68&page=4,0.01647842675447464,0.010607237927615643,0.012757176533341408,0.018672093749046326,0.013920518569648266,0.010236159898340702,0.016899315640330315,0.008891254663467407,0.035469066351652145,0.9425782561302185,0.00961421336978674
