제목,말머리,내용,글쓴이,추천수,조회수,날짜,링크,내용_score_여성/가족,내용_score_남성,내용_score_성소수자,내용_score_인종/국적,내용_score_연령,내용_score_지역,내용_score_종교,내용_score_기타 혐오,내용_score_악플/욕설,내용_score_clean,내용_score_장애
삼붕이 기말 조졌다,,"전공 B맞음
- dc official App","ㅇㅇ 2024.07.05 13:31:32
조회 247 추천 0 댓글 0",추천 0,조회 247,2024.07.05 13:31:32,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=420&page=1,0.016573620960116386,0.00912368856370449,0.010097137652337551,0.014099507592618465,0.008384576067328453,0.006671066861599684,0.011641603894531727,0.009137960150837898,0.05877281352877617,0.9069331288337708,0.006567069794982672
전자과 새끼들 왤케 싸가지가 없냐,,"선생님 씹으면서 다니는 것도 그렇고 맘에 안 드네
전자과 애들 다 담배핀다던데
소지품 검사나 당했으면 좋겠노","삼갤러(106.240) 2024.06.25 20:13:02
조회 581 추천 7 댓글 2",추천 7,조회 581,2024.06.25 20:13:02,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=419&page=1,0.018123839050531387,0.007681372109800577,0.01733928546309471,0.005599127616733313,0.008014597930014133,0.004033136647194624,0.008216094225645065,0.020103679969906807,0.620728611946106,0.38616931438446045,0.005736661609262228
생존근육으로 언더아머 입는 새끼들은 뭐냐,,"팔뚝 보이지도 않는데 어거지로 껴 입는거 패죽이고 싶네 ㄹㅇ
뚱녀 종아리두께보다 얆은데","삼갤러(211.114) 2024.06.21 13:52:35
조회 318 추천 5 댓글 1",추천 5,조회 318,2024.06.21 13:52:35,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=417&page=1,0.8846981525421143,0.01411551795899868,0.041066303849220276,0.029960669577121735,0.015683703124523163,0.011489039286971092,0.01057477854192257,0.0313306599855423,0.08014049381017685,0.049595221877098083,0.010059180669486523
반갑노 게이들아 ㅋㅋ,,ㅗ,"삼갤러(211.114) 2024.06.08 13:13:01
조회 175 추천 0 댓글 0",추천 0,조회 175,2024.06.08 13:13:01,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=416&page=1,0.013799900189042091,0.007598220836371183,0.009628263302147388,0.010993804782629013,0.010585370473563671,0.006519246380776167,0.01077959407120943,0.008352088741958141,0.07447490096092224,0.8943235278129578,0.00675969710573554
삼일고에서 본 삼공의 축구,,"사물이 기계 4ㄷ0로 잡았다던데

반도체 줫밥새키들은 얼마나 털릴지 기대되노

이번에도 털리면 운동장에서 축구한다고 나대지마라 ㅋㅋㅋ","삼갤러(14.56) 2024.06.07 21:35:33
조회 513 추천 8 댓글 0",추천 8,조회 513,2024.06.07 21:35:33,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=415&page=1,0.01589292287826538,0.03199075162410736,0.008524990640580654,0.16140851378440857,0.06115429475903511,0.012833816930651665,0.005287382286041975,0.09414730221033096,0.37363937497138977,0.02305547334253788,0.009199828840792179
1학년 애들아 안 늦었다 지금이라도 자퇴해라,,나중에 후회하지 말고 ㅋ,"삼갤러(106.240) 2024.06.03 14:54:02
조회 303 추천 0 댓글 0",추천 0,조회 303,2024.06.03 14:54:02,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=414&page=1,0.012220116332173347,0.008090675808489323,0.008228265680372715,0.010401150211691856,0.01053027343004942,0.00653033098205924,0.010513439774513245,0.007904494181275368,0.08635686337947845,0.8831934928894043,0.006435982882976532
1학년 기계과 일짱이다,,담뱃불 붙여봐라 ㅋ,"삼갤러(218.55) 2024.05.29 02:40:17
조회 205 추천 2 댓글 0",추천 2,조회 205,2024.05.29 02:40:17,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=413&page=1,0.015450434759259224,0.00905891414731741,0.006736226379871368,0.00862413365393877,0.007243591360747814,0.005661942530423403,0.00757521903142333,0.008755368180572987,0.16721180081367493,0.8250778913497925,0.005556587595492601
아 tlqkf 동수형 이건 아니지..w같은 학교,,체육대회 찬성안한 ㅈ찐따형들은 한강위로 달려가줘,"삼갤러(211.114) 2024.05.13 20:39:33
조회 526 추천 9 댓글 1",추천 9,조회 526,2024.05.13 20:39:33,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=412&page=1,0.027452867478132248,0.18699805438518524,0.05682085454463959,0.013362765312194824,0.0324263870716095,0.004691021982580423,0.014217806980013847,0.1683715283870697,0.26249825954437256,0.023102188482880592,0.007783125154674053
삼공 vs 삼상,,전쟁하면 누가 이기냐?,"삼갤러(211.114) 2024.03.22 14:55:47
조회 479 추천 6 댓글 0",추천 6,조회 479,2024.03.22 14:55:47,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=405&page=1,0.013307599350810051,0.0076490831561386585,0.009711007587611675,0.011858835816383362,0.009760121814906597,0.006347517017275095,0.013117603957653046,0.008312542922794819,0.06494424492120743,0.8969818353652954,0.00646403431892395
콜라보,,"킹갓똥수형과 뇌쎅남 전기과 둘이서 똥싸는게
ㄹㅇ 개환장하겟노
- dc official App","삼갤러(211.114) 2024.03.12 15:37:21
조회 186 추천 3 댓글 0",추천 3,조회 186,2024.03.12 15:37:21,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=404&page=1,0.030777428299188614,0.43674343824386597,0.5093612670898438,0.047624342143535614,0.018412139266729355,0.031547240912914276,0.008978691883385181,0.04872169345617294,0.04721475765109062,0.03344543278217316,0.013348790816962719
전기과 한남들 진짜,,"하..이새키들은 이동수업에 의미를 모르나
진짜 삼일한 마렵네","삼갤러(211.114) 2024.03.12 15:26:29
조회 550 추천 5 댓글 1",추천 5,조회 550,2024.03.12 15:26:29,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=403&page=1,0.01505706924945116,0.01340382918715477,0.017758626490831375,0.013420727103948593,0.01057785376906395,0.010935255326330662,0.013395476154983044,0.03121808171272278,0.907489538192749,0.051896773278713226,0.008358675986528397
전기과 ㅅㅂ,,이동수업인데 이동수업 뜻을 모르냐 시발 나도 전기과 수업 듣고 싶다고,"삼갤러(211.114) 2024.03.12 15:24:22
조회 272 추천 4 댓글 1",추천 4,조회 272,2024.03.12 15:24:22,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=402&page=1,0.016159171238541603,0.011339492164552212,0.014428820461034775,0.013701044023036957,0.009686656296253204,0.0107024647295475,0.012671761214733124,0.025656195357441902,0.8947616815567017,0.06467986106872559,0.007477091159671545
삼일공고 후회되면 개추 ㅋㅋ,,내가 여기 왜 왔냐,"삼갤러(106.240) 2024.03.11 14:02:48
조회 563 추천 18 댓글 1",추천 18,조회 563,2024.03.11 14:02:48,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=401&page=2,0.008785863406956196,0.005680886562913656,0.008512848988175392,0.010625568218529224,0.009822470135986805,0.008132643066346645,0.009308424778282642,0.007772279437631369,0.17188668251037598,0.8279222249984741,0.006188750732690096
올해 삼일공고 입학생인데,,"홍보부 하고싶은데 홍보부 ㄱㅊ나?
기강 빡세게 잡는다던데 홍보부나 출신 엉아들 알려줭
- dc official App","ㅇㅇ(118.235) 2024.02.22 14:26:44
조회 425 추천 2 댓글 1",추천 2,조회 425,2024.02.22 14:26:44,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=399&page=2,0.034455060958862305,0.0061203003861010075,0.011125641874969006,0.009767199866473675,0.005799008999019861,0.008615360595285892,0.009085457772016525,0.023344717919826508,0.11491166800260544,0.733380138874054,0.005272756330668926
단축수업 있냐???,,"없다 씨발!
- dc official App","삼갤러(211.114) 2023.12.01 08:40:22
조회 203 추천 1 댓글 0",추천 1,조회 203,2023.12.01 08:40:22,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=397&page=2,0.019809875637292862,0.01569289155304432,0.01651456393301487,0.013604930602014065,0.007910613901913166,0.00919724814593792,0.01397570502012968,0.02771778404712677,0.9105937480926514,0.050980936735868454,0.007800218649208546
나 전기관데,,"맞짱뜰새끼?
- dc official App","현배 2023.11.30 23:58:08
조회 363 추천 1 댓글 3",추천 1,조회 363,2023.11.30 23:58:08,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=396&page=2,0.01278650388121605,0.01160634495317936,0.011091343127191067,0.012039059773087502,0.006507169920951128,0.006657786201685667,0.00796239823102951,0.023727454245090485,0.8167004585266113,0.16153374314308167,0.006202555727213621
기계과 글 쓴 애 너 누구냐..,,"누구냐 너
- dc official App","삼갤러(106.101) 2023.11.28 23:27:21
조회 345 추천 2 댓글 3",추천 2,조회 345,2023.11.28 23:27:21,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=395&page=2,0.010708700865507126,0.006528431549668312,0.010692487470805645,0.01073287334293127,0.006595255807042122,0.005312502849847078,0.007932085543870926,0.009232986718416214,0.21418528258800507,0.784348726272583,0.005691455211490393
나 갤준데 개추좀,,ㅇㅇ,"김동수(84.16) 2023.11.25 22:08:13
조회 532 추천 19 댓글 0",추천 19,조회 532,2023.11.25 22:08:13,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=390&page=2,0.018820608034729958,0.010875094681978226,0.012896954081952572,0.0193681251257658,0.013796991668641567,0.009628367610275745,0.017667455598711967,0.009166287258267403,0.033118028193712234,0.9421525597572327,0.009942768141627312
이번 역은...,,"이번역은 동수 동수 역입니다 내리실문은 없습니다

(실제로 가봤더니 뭐 없더라)","삼갤러(112.148) 2023.11.16 19:22:02
조회 308 추천 2 댓글 0",추천 2,조회 308,2023.11.16 19:22:02,https://gall.dcinside.com/mgallery/board/view/?id=samilth&no=382&page=2,0.013957744464278221,0.009329644031822681,0.011961442418396473,0.013389738276600838,0.012309960089623928,0.01266192551702261,0.014677281491458416,0.00817545410245657,0.03948727622628212,0.9247279167175293,0.008182796649634838
